date,team1,team2,time,wait,team,oppo,home,goal,scored,conceded
2017-08-19,Bournemouth,Watford,87.98,2.23,Watford,Bournemouth,0,0,2,0
2017-08-19,Bournemouth,Watford,96.15,8.17,Bournemouth,Watford,1,0,0,2
2017-08-19,Burnley,West Brom,0.8,0.8,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,4.33,3.53,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,16.23,11.9,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,24.58,8.35,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,29.4,4.77,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,31.03,1.63,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,38.73,7.7,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,39.55,0.82,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,42.73,3.18,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,45.3,0.3,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,46.3,3.57,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,46.4,1.1,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,51.1,4.7,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,54.77,3.67,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,56.02,1.23,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,57.28,1.27,West Brom,Burnley,0,0,0,0
2017-08-19,Burnley,West Brom,61.58,4.3,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,62.1,0.52,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,64.95,2.85,Burnley,West Brom,1,0,0,0
2017-08-19,Burnley,West Brom,70.23,5.23,West Brom,Burnley,0,1,0,0
2017-08-19,Burnley,West Brom,75.43,5.2,West Brom,Burnley,0,0,1,0
2017-08-19,Burnley,West Brom,80.5,5.07,Burnley,West Brom,1,0,0,1
2017-08-19,Burnley,West Brom,81.83,1.33,Burnley,West Brom,1,0,0,1
2017-08-19,Burnley,West Brom,88.38,6.55,Burnley,West Brom,1,0,0,1
2017-08-19,Burnley,West Brom,89.87,1.48,Burnley,West Brom,1,0,0,1
2017-08-19,Burnley,West Brom,93.55,3.68,Burnley,West Brom,1,0,0,1
2017-08-19,Burnley,West Brom,94.25,0.7,Burnley,West Brom,1,0,0,1
2017-08-19,Leicester,Brighton,0.82,0.82,Leicester,Brighton,1,0,0,0
2017-08-19,Leicester,Brighton,5,4.13,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,12.67,7.67,Brighton,Leicester,0,0,0,1
2017-08-19,Leicester,Brighton,15.42,2.75,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,15.98,0.57,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,17.77,1.78,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,27.15,9.38,Brighton,Leicester,0,0,0,1
2017-08-19,Leicester,Brighton,32.8,5.65,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,38.95,6.15,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,40.33,1.38,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,47.45,7.12,Leicester,Brighton,1,0,1,0
2017-08-19,Leicester,Brighton,53.82,8.82,Leicester,Brighton,1,1,1,0
2017-08-19,Leicester,Brighton,66.53,12.72,Leicester,Brighton,1,0,2,0
2017-08-19,Leicester,Brighton,72.27,5.73,Brighton,Leicester,0,0,0,2
2017-08-19,Leicester,Brighton,73,0.73,Leicester,Brighton,1,0,2,0
2017-08-19,Leicester,Brighton,73.68,0.68,Leicester,Brighton,1,0,2,0
2017-08-19,Leicester,Brighton,75.62,1.93,Leicester,Brighton,1,0,2,0
2017-08-19,Leicester,Brighton,76.33,0.72,Brighton,Leicester,0,0,0,2
2017-08-19,Leicester,Brighton,89.7,13.37,Brighton,Leicester,0,0,0,2
2017-08-19,Leicester,Brighton,94.97,5.27,Leicester,Brighton,1,0,2,0
2017-08-19,Liverpool,Crystal Palace,8.15,8.15,Crystal Palace,Liverpool,0,0,0,0
2017-08-19,Liverpool,Crystal Palace,9.43,1.28,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,14.12,4.68,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,18.33,4.22,Crystal Palace,Liverpool,0,0,0,0
2017-08-19,Liverpool,Crystal Palace,27.38,9.05,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,34.35,6.97,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,37.68,3.33,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,40.1,2.42,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,40.4,0.3,Crystal Palace,Liverpool,0,0,0,0
2017-08-19,Liverpool,Crystal Palace,46.3,5.9,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,51.77,6.77,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,53.47,1.7,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,54.8,1.33,Crystal Palace,Liverpool,0,0,0,0
2017-08-19,Liverpool,Crystal Palace,55.97,1.17,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,58.57,2.6,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,58.9,0.33,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,59,0.1,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,69.78,10.78,Liverpool,Crystal Palace,1,0,0,0
2017-08-19,Liverpool,Crystal Palace,72.07,2.17,Liverpool,Crystal Palace,1,1,0,0
2017-08-19,Liverpool,Crystal Palace,81.55,9.48,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Liverpool,Crystal Palace,84.45,2.9,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Liverpool,Crystal Palace,88.38,3.93,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Liverpool,Crystal Palace,88.88,0.5,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Liverpool,Crystal Palace,90.47,1.55,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Liverpool,Crystal Palace,94.32,3.77,Liverpool,Crystal Palace,1,0,1,0
2017-08-19,Southampton,West Ham,8.3,8.3,West Ham,Southampton,0,0,0,0
2017-08-19,Southampton,West Ham,9.97,1.67,West Ham,Southampton,0,0,0,0
2017-08-19,Southampton,West Ham,10.37,0.4,Southampton,West Ham,1,1,0,0
2017-08-19,Southampton,West Ham,18.53,8.17,West Ham,Southampton,0,0,0,1
2017-08-19,Southampton,West Ham,19.72,1.18,Southampton,West Ham,1,0,1,0
2017-08-19,Southampton,West Ham,21.32,1.6,West Ham,Southampton,0,0,0,1
2017-08-19,Southampton,West Ham,22.07,0.75,West Ham,Southampton,0,0,0,1
2017-08-19,Southampton,West Ham,39.98,17.92,Southampton,West Ham,1,0,1,0
2017-08-19,Southampton,West Ham,42.12,2.13,Southampton,West Ham,1,0,1,0
2017-08-19,Southampton,West Ham,43.98,1.87,West Ham,Southampton,0,0,0,1
2017-08-19,Southampton,West Ham,45.27,1.27,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,48.07,2.8,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,49.68,4.68,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,51.28,1.6,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,53.03,1.75,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,59.07,6.03,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,59.8,0.73,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,61.23,1.43,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,63.03,1.8,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,68.05,5.02,Southampton,West Ham,1,0,1,1
2017-08-19,Southampton,West Ham,72.18,4.13,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,72.97,0.78,West Ham,Southampton,0,0,1,1
2017-08-19,Southampton,West Ham,76.65,3.65,West Ham,Southampton,0,0,2,1
2017-08-19,Southampton,West Ham,79.28,2.63,Southampton,West Ham,1,0,1,2
2017-08-19,Southampton,West Ham,81.1,1.82,Southampton,West Ham,1,0,1,2
2017-08-19,Southampton,West Ham,83.48,2.38,West Ham,Southampton,0,0,2,1
2017-08-19,Southampton,West Ham,89.18,5.7,Southampton,West Ham,1,0,1,2
2017-08-19,Southampton,West Ham,94.28,5.1,Southampton,West Ham,1,0,1,2
2017-08-19,Stoke,Arsenal,2.87,2.87,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,18.92,16.05,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,19.98,1.07,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,20.23,0.25,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,27.23,7,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,30.07,2.83,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,30.85,0.78,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,32.33,1.48,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,34.05,1.72,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,35.75,1.7,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,42.37,6.62,Arsenal,Stoke,0,0,0,0
2017-08-19,Stoke,Arsenal,45.55,3.18,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,46.5,1.5,Stoke,Arsenal,1,1,0,0
2017-08-19,Stoke,Arsenal,47.37,1.82,Stoke,Arsenal,1,0,0,0
2017-08-19,Stoke,Arsenal,56.95,10.45,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,58.37,1.42,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,59.82,1.45,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,61.12,1.3,Stoke,Arsenal,1,0,1,0
2017-08-19,Stoke,Arsenal,61.92,0.8,Stoke,Arsenal,1,0,1,0
2017-08-19,Stoke,Arsenal,62.42,0.5,Stoke,Arsenal,1,0,1,0
2017-08-19,Stoke,Arsenal,66.28,3.82,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,67.07,0.78,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,67.38,0.32,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,69.33,1.95,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,69.47,0.13,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,77.23,7.77,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,77.65,0.42,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,93.58,15.93,Arsenal,Stoke,0,0,0,1
2017-08-19,Stoke,Arsenal,94.2,0.62,Stoke,Arsenal,1,0,1,0
2017-08-19,Stoke,Arsenal,95.45,1.25,Stoke,Arsenal,1,0,1,0
2017-08-20,Huddersfield,Newcastle,1.08,1.08,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,3.87,2.78,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,7.58,3.72,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,8.73,1.15,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,14.6,5.82,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,15.83,1.23,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,21.88,6.05,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,26.13,4.25,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,34.25,8.12,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,40.25,6,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,44.73,4.48,Newcastle,Huddersfield,0,0,0,0
2017-08-20,Huddersfield,Newcastle,46.22,1.48,Huddersfield,Newcastle,1,0,0,0
2017-08-20,Huddersfield,Newcastle,49.13,4.13,Huddersfield,Newcastle,1,1,0,0
2017-08-20,Huddersfield,Newcastle,67.4,18.27,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,67.87,0.47,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,70.5,2.63,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,80.75,10.25,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,83.3,2.55,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,89,5.7,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,92.57,3.57,Newcastle,Huddersfield,0,0,0,1
2017-08-20,Huddersfield,Newcastle,94.7,2.13,Huddersfield,Newcastle,1,0,1,0
2017-08-20,Tottenham,Chelsea,3.75,3.75,Chelsea,Tottenham,0,0,0,0
2017-08-20,Tottenham,Chelsea,4.27,0.52,Chelsea,Tottenham,0,0,0,0
2017-08-20,Tottenham,Chelsea,9.6,5.33,Tottenham,Chelsea,1,0,0,0
2017-08-20,Tottenham,Chelsea,14.03,4.43,Tottenham,Chelsea,1,0,0,0
2017-08-20,Tottenham,Chelsea,18.6,4.57,Tottenham,Chelsea,1,0,0,0
2017-08-20,Tottenham,Chelsea,19.92,1.32,Chelsea,Tottenham,0,0,0,0
2017-08-20,Tottenham,Chelsea,23.48,3.57,Chelsea,Tottenham,0,1,0,0
2017-08-20,Tottenham,Chelsea,26.22,2.73,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,28.68,2.47,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,29.07,0.38,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,41.52,12.45,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,41.7,0.18,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,43.15,1.45,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,43.58,0.43,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,44.15,0.53,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,45.13,0.98,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,45.77,0.77,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,46.17,0.4,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,48.13,3,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,51.15,4.98,Chelsea,Tottenham,0,0,1,0
2017-08-20,Tottenham,Chelsea,68.42,17.27,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,69.95,1.53,Chelsea,Tottenham,0,0,1,0
2017-08-20,Tottenham,Chelsea,70.7,0.75,Chelsea,Tottenham,0,0,1,0
2017-08-20,Tottenham,Chelsea,72.87,2.17,Chelsea,Tottenham,0,0,1,0
2017-08-20,Tottenham,Chelsea,75.67,2.8,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,76.02,0.35,Tottenham,Chelsea,1,0,0,1
2017-08-20,Tottenham,Chelsea,87.13,11.12,Chelsea,Tottenham,0,1,1,0
2017-08-20,Tottenham,Chelsea,94.4,7.27,Tottenham,Chelsea,1,0,0,2
2017-08-21,Man City,Everton,1.43,1.43,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,3,1.57,Everton,Man City,0,0,0,0
2017-08-21,Man City,Everton,8.57,5.57,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,11.48,2.92,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,15.28,3.8,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,15.5,0.22,Everton,Man City,0,0,0,0
2017-08-21,Man City,Everton,18.55,3.05,Everton,Man City,0,0,0,0
2017-08-21,Man City,Everton,25.48,6.93,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,26.03,0.55,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,33.73,7.7,Man City,Everton,1,0,0,0
2017-08-21,Man City,Everton,34.57,0.83,Everton,Man City,0,1,0,0
2017-08-21,Man City,Everton,37.08,2.52,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,42.65,5.57,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,44.82,2.17,Everton,Man City,0,0,1,0
2017-08-21,Man City,Everton,47.12,2.3,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,50.1,5.1,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,57.48,7.38,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,63.8,6.28,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,70.2,6.4,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,71.47,1.27,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,73.15,1.68,Everton,Man City,0,0,1,0
2017-08-21,Man City,Everton,73.77,0.62,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,74.7,0.93,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,76.72,2.02,Man City,Everton,1,0,0,1
2017-08-21,Man City,Everton,78.12,1.4,Everton,Man City,0,0,1,0
2017-08-21,Man City,Everton,81.95,3.83,Man City,Everton,1,1,0,1
2017-08-21,Man City,Everton,94.3,12.35,Man City,Everton,1,0,1,1
2017-08-26,Bournemouth,Man City,4.45,4.45,Bournemouth,Man City,1,0,0,0
2017-08-26,Bournemouth,Man City,11.85,7.4,Bournemouth,Man City,1,0,0,0
2017-08-26,Bournemouth,Man City,12.02,0.17,Bournemouth,Man City,1,1,0,0
2017-08-26,Bournemouth,Man City,14.75,2.73,Man City,Bournemouth,0,0,0,1
2017-08-26,Bournemouth,Man City,18.1,3.35,Bournemouth,Man City,1,0,1,0
2017-08-26,Bournemouth,Man City,19.97,1.82,Man City,Bournemouth,0,0,0,1
2017-08-26,Bournemouth,Man City,20.85,0.88,Man City,Bournemouth,0,1,0,1
2017-08-26,Bournemouth,Man City,23.53,2.68,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,24.78,1.25,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,26.98,2.15,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,29.02,2.03,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,31.12,2.1,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,43.12,12,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,47.03,3.92,Bournemouth,Man City,1,0,1,1
2017-08-26,Bournemouth,Man City,54.9,9.9,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,60.3,5.4,Bournemouth,Man City,1,0,1,1
2017-08-26,Bournemouth,Man City,67.47,7.17,Bournemouth,Man City,1,0,1,1
2017-08-26,Bournemouth,Man City,70.65,3.18,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,71.18,0.53,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,73.08,1.9,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,73.43,0.35,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,83.52,10.08,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,85.82,2.3,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,91.22,5.4,Man City,Bournemouth,0,0,1,1
2017-08-26,Bournemouth,Man City,95.8,4.58,Bournemouth,Man City,1,0,1,1
2017-08-26,Bournemouth,Man City,96.57,0.77,Man City,Bournemouth,0,1,1,1
2017-08-26,Bournemouth,Man City,100.18,3.62,Bournemouth,Man City,1,0,1,2
2017-08-26,Bournemouth,Man City,100.3,0.12,Bournemouth,Man City,1,0,1,2
2017-08-26,Huddersfield,Southampton,2.52,2.52,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,10.45,7.93,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,13.05,2.6,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,18.6,5.55,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,18.8,0.2,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,22.25,3.45,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,27.93,5.68,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,30.23,2.3,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,34.65,4.42,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,35.77,1.12,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,39.78,4.02,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,46.37,6.58,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,50.6,5.6,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,56.67,6.07,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,63.08,6.42,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,67.82,4.73,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,67.93,0.12,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,73.93,6,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,75.32,1.38,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,75.75,0.43,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,81.73,5.98,Huddersfield,Southampton,1,0,0,0
2017-08-26,Huddersfield,Southampton,84.38,2.65,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,90.62,6.23,Southampton,Huddersfield,0,0,0,0
2017-08-26,Huddersfield,Southampton,93.98,3.37,Huddersfield,Southampton,1,0,0,0
2017-08-26,Newcastle,West Ham,7.1,7.1,Newcastle,West Ham,1,0,0,0
2017-08-26,Newcastle,West Ham,17.38,10.28,Newcastle,West Ham,1,0,0,0
2017-08-26,Newcastle,West Ham,28.98,11.6,West Ham,Newcastle,0,0,0,0
2017-08-26,Newcastle,West Ham,30.67,1.68,West Ham,Newcastle,0,0,0,0
2017-08-26,Newcastle,West Ham,31.77,1.1,West Ham,Newcastle,0,0,0,0
2017-08-26,Newcastle,West Ham,35.05,3.28,Newcastle,West Ham,1,1,0,0
2017-08-26,Newcastle,West Ham,38.53,3.48,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,41.97,3.43,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,46.27,1.27,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,49.07,2.8,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,49.7,7.73,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,50.72,1.02,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,51.03,0.32,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,51.88,2.82,West Ham,Newcastle,0,0,0,1
2017-08-26,Newcastle,West Ham,62.75,10.83,Newcastle,West Ham,1,0,1,0
2017-08-26,Newcastle,West Ham,63.9,1.15,West Ham,Newcastle,0,0,0,1
2017-08-26,Newcastle,West Ham,71.88,7.98,Newcastle,West Ham,1,1,1,0
2017-08-26,Newcastle,West Ham,74.13,2.25,West Ham,Newcastle,0,0,0,2
2017-08-26,Newcastle,West Ham,75.03,0.9,Newcastle,West Ham,1,0,2,0
2017-08-26,Newcastle,West Ham,75.98,0.95,Newcastle,West Ham,1,0,2,0
2017-08-26,Newcastle,West Ham,83.88,7.9,West Ham,Newcastle,0,0,0,2
2017-08-26,Newcastle,West Ham,84.88,1,Newcastle,West Ham,1,0,2,0
2017-08-26,Newcastle,West Ham,85.85,0.97,Newcastle,West Ham,1,1,2,0
2017-08-26,Newcastle,West Ham,90.1,4.25,Newcastle,West Ham,1,0,3,0
2017-08-26,Newcastle,West Ham,92.23,2.13,Newcastle,West Ham,1,0,3,0
2017-08-26,Newcastle,West Ham,94.07,1.83,Newcastle,West Ham,1,0,3,0
2017-08-26,Watford,Brighton,8.35,8.35,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,15.08,6.73,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,15.7,0.62,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,18.78,3.08,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,22.23,3.37,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,32.13,9.9,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,34.32,2.18,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,36.77,2.45,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,37.33,0.57,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,46.07,8.73,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,48.18,2.12,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,51.35,6.35,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,55.27,3.92,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,59.2,3.93,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,66.47,7.27,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,67.3,0.83,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,73.6,6.3,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,74.07,0.47,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,75.18,1.12,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,79.7,4.52,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,86.17,6.47,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,88.78,2.62,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,90.83,2.05,Brighton,Watford,0,0,0,0
2017-08-26,Watford,Brighton,93.02,2.18,Watford,Brighton,1,0,0,0
2017-08-26,Watford,Brighton,93.67,0.65,Watford,Brighton,1,0,0,0
2017-08-26,Crystal Palace,Swansea,2.73,2.73,Swansea,Crystal Palace,0,0,0,0
